time,id,power,lon,lat,tx
4.18,43,2.675915E-14,3.068684,50.635685,0
4.2,43,2.663196E-14,3.068684,50.635685,0
4.22,43,2.648836E-14,3.068684,50.635685,0
4.24,43,2.632872E-14,3.068684,50.635685,0
4.26,43,2.615487E-14,3.068684,50.635685,0
4.28,43,2.596602E-14,3.068684,50.635685,0
4.3,43,2.57628E-14,3.068684,50.635685,0
4.32,43,4.461738E-14,3.068684,50.635685,0
4.34,43,1.105323E-13,3.068684,50.635685,0
4.36,43,2.421688E-15,3.068684,50.635685,0
4.38,43,9.244024E-14,3.068684,50.635685,0
4.4,43,5.85593E-14,3.068684,50.635685,0
4.42,43,2.705079E-14,3.068684,50.635685,0
4.44,43,1.064877E-13,3.068684,50.635685,0
4.46,43,9.496633E-16,3.068684,50.635685,0
4.48,43,1.091202E-13,3.068684,50.635685,0
4.5,43,1.022568E-14,3.068684,50.635685,0
4.52,43,9.059919E-14,3.068684,50.635685,0
4.54,43,2.726896E-14,3.068684,50.635685,0
4.56,43,7.521254E-14,3.068684,50.635685,0
4.58,43,3.569351E-14,3.068684,50.635685,0
4.6,43,7.105395E-14,3.068684,50.635685,0
4.62,43,3.392002E-14,3.068684,50.635685,0
4.64,43,7.701388E-14,3.068684,50.635685,0
4.66,43,2.00543E-14,3.068684,50.635685,0
4.68,43,9.159381E-14,3.068684,50.635685,0
4.7,43,4.73546E-15,3.068684,50.635685,0
4.72,43,9.972228E-14,3.068684,50.635685,0
4.74,43,4.848447E-15,3.068684,50.635685,0
4.76,43,8.233741E-14,3.068684,50.635685,0
4.78,43,3.792891E-14,3.068684,50.635685,0
4.8,43,3.300861E-14,3.068684,50.635685,0
4.82,43,8.547699E-14,3.068684,50.635685,0
4.84,43,1.731407E-15,3.068684,50.635685,0
4.86,43,7.953811E-14,3.068684,50.635685,0
4.88,43,4.711783E-14,3.068684,50.635685,0
4.9,43,1.248665E-14,3.068684,50.635685,0
4.92,43,8.938718E-14,3.068684,50.635685,0
4.94,43,2.545404E-14,3.068684,50.635685,0
4.96,43,2.298101E-14,3.068684,50.635685,0
4.98,43,8.714696E-14,3.068684,50.635685,0
5,43,2.534663E-14,3.068684,50.635685,0
5.02,43,1.80488E-14,3.068684,50.635685,0
5.04,43,8.237555E-14,3.068684,50.635685,0
5.06,43,4.17786E-14,3.068684,50.635685,0
5.08,43,4.194206E-15,3.068684,50.635685,0
5.1,43,6.202361E-14,3.068684,50.635685,0
5.12,43,7.108317E-14,3.068684,50.635685,0
5.14,43,1.237161E-14,3.068684,50.635685,0
5.16,43,1.853225E-14,3.068684,50.635685,0
5.18,43,7.191437E-14,3.068684,50.635685,0
5.2,43,6.074788E-14,3.068684,50.635685,0
5.22,43,1.035741E-14,3.068684,50.635685,0
5.24,43,2.191687E-14,3.068684,50.635685,0
5.26,43,5.010928E-14,3.068684,50.635685,0
5.28,43,8.394214E-14,3.068684,50.635685,0
5.3,43,2.276849E-14,3.068684,50.635685,0
5.32,43,7.489206E-15,3.068684,50.635685,0
5.34,43,1.982524E-14,3.068684,50.635685,0
5.36,43,8.158272E-14,3.068684,50.635685,0
5.38,43,5.340873E-14,3.068684,50.635685,0
5.4,43,3.96414E-14,3.068684,50.635685,0
5.42,43,4.960108E-15,3.068684,50.635685,0
5.44,43,1.935064E-14,3.068684,50.635685,0
5.46,43,3.092655E-14,3.068684,50.635685,0
5.48,43,7.045024E-14,3.068684,50.635685,0
5.5,43,7.139633E-14,3.068684,50.635685,0
5.52,43,2.941934E-14,3.068684,50.635685,0
5.54,43,2.623315E-14,3.068684,50.635685,0
5.56,43,6.653454E-16,3.068684,50.635685,0
5.58,43,2.113823E-14,3.068684,50.635685,0
5.6,43,1.852022E-14,3.068684,50.635685,0
5.62,43,6.433038E-14,3.068684,50.635685,0
5.64,43,6.565693E-14,3.068684,50.635685,0
5.66,43,4.476906E-14,3.068684,50.635685,0
5.68,43,6.899118E-14,3.068684,50.635685,0
5.7,43,2.579731E-14,3.068684,50.635685,0
5.72,43,1.743414E-14,3.068684,50.635685,0
5.74,43,1.592652E-14,3.068684,50.635685,0
5.76,43,1.247385E-15,3.068684,50.635685,0
5.78,43,1.69711E-14,3.068684,50.635685,0
5.8,43,5.13919E-15,3.068684,50.635685,0
5.82,43,3.008594E-14,3.068684,50.635685,0
5.84,43,4.234899E-14,3.068684,50.635685,0
5.86,43,2.103155E-14,3.068684,50.635685,0
5.88,43,6.061953E-14,3.068684,50.635685,0
5.9,43,6.082408E-14,3.068684,50.635685,0
5.92,43,3.024444E-14,3.068684,50.635685,0
5.94,43,7.304303E-14,3.068684,50.635685,0
5.96,43,6.681149E-14,3.068684,50.635685,0
5.98,43,3.037054E-14,3.068684,50.635685,0
6,43,7.034718E-14,3.068684,50.635685,0
6.02,43,7.026207E-14,3.068684,50.635685,0
6.04,43,2.760697E-14,3.068684,50.635685,0
6.06,43,6.153906E-14,3.068684,50.635685,0
6.08,43,7.56795E-14,3.068684,50.635685,0
6.1,43,2.87833E-14,3.068684,50.635685,0
6.12,43,4.952402E-14,3.068684,50.635685,0
6.14,43,8.206329E-14,3.068684,50.635685,0
6.16,43,3.875493E-14,3.068684,50.635685,0
6.18,43,3.420093E-14,3.068684,50.635685,0
6.2,43,8.088576E-14,3.068684,50.635685,0
6.22,43,5.636695E-14,3.068684,50.635685,0
6.24,43,2.076016E-14,3.068684,50.635685,0
6.26,43,5.994251E-14,3.068684,50.635685,0
6.28,43,6.873634E-14,3.068684,50.635685,0
6.3,43,3.422055E-14,3.068684,50.635685,0
6.32,43,2.870119E-14,3.068684,50.635685,0
6.34,43,2.243274E-14,3.068684,50.635685,0
6.36,43,1.664754E-14,3.068684,50.635685,0
6.38,43,1.07656E-14,3.068684,50.635685,0
6.4,43,7.010734E-15,3.068684,50.635685,0
6.42,43,5.536186E-15,3.068684,50.635685,0
6.44,43,6.970693E-15,3.068684,50.635685,0
6.46,43,1.177212E-14,3.068684,50.635685,0
6.48,43,1.872835E-14,3.068684,50.635685,0
6.5,43,2.753589E-14,3.068684,50.635685,0
6.52,43,3.551255E-14,3.068684,50.635685,0
6.54,43,4.08048E-14,3.068684,50.635685,0
6.56,43,4.240955E-14,3.068684,50.635685,0
6.58,43,3.863266E-14,3.068684,50.635685,0
6.6,43,3.080342E-14,3.068684,50.635685,0
6.62,43,2.071899E-14,3.068684,50.635685,0
6.64,43,1.129189E-14,3.068684,50.635685,0
6.66,43,6.065273E-15,3.068684,50.635685,0
6.68,43,7.288742E-15,3.068684,50.635685,0
6.7,43,1.435861E-14,3.068684,50.635685,0
6.72,43,2.542568E-14,3.068684,50.635685,0
6.74,43,3.50664E-14,3.068684,50.635685,0
6.76,43,3.938324E-14,3.068684,50.635685,0
6.78,43,3.60274E-14,3.068684,50.635685,0
6.8,43,2.616037E-14,3.068684,50.635685,0
6.82,43,1.429613E-14,3.068684,50.635685,0
6.84,43,6.554788E-15,3.068684,50.635685,0
6.86,43,7.216631E-15,3.068684,50.635685,0
6.88,43,1.623016E-14,3.068684,50.635685,0
6.9,43,2.814925E-14,3.068684,50.635685,0
6.92,43,3.632947E-14,3.068684,50.635685,0
6.94,43,3.524158E-14,3.068684,50.635685,0
6.96,43,2.510272E-14,3.068684,50.635685,0
6.98,43,1.252801E-14,3.068684,50.635685,0
7,43,5.960803E-15,3.068684,50.635685,0
7.02,43,9.4272E-15,3.068684,50.635685,0
7.04,43,2.128388E-14,3.068684,50.635685,0
7.06,43,3.256521E-14,3.068684,50.635685,0
7.08,43,3.477192E-14,3.068684,50.635685,0
7.1,43,2.604634E-14,3.068684,50.635685,0
7.12,43,1.295648E-14,3.068684,50.635685,0
7.14,43,5.885514E-15,3.068684,50.635685,0
7.16,43,1.041075E-14,3.068684,50.635685,0
7.18,43,2.309938E-14,3.068684,50.635685,0
7.2,43,3.293632E-14,3.068684,50.635685,0
7.22,43,3.139048E-14,3.068684,50.635685,0
7.24,43,1.970115E-14,3.068684,50.635685,0
7.26,43,7.879535E-15,3.068684,50.635685,0
7.28,43,7.132354E-15,3.068684,50.635685,0
7.3,43,1.800091E-14,3.068684,50.635685,0
7.32,43,2.998137E-14,3.068684,50.635685,0
7.34,43,3.146304E-14,3.068684,50.635685,0
7.36,43,2.070543E-14,3.068684,50.635685,0
7.38,43,8.300975E-15,3.068684,50.635685,0
7.4,43,6.900395E-15,3.068684,50.635685,0
7.42,43,1.7674E-14,3.068684,50.635685,0
7.44,43,2.935044E-14,3.068684,50.635685,0
7.46,43,2.947423E-14,3.068684,50.635685,0
7.48,43,1.790244E-14,3.068684,50.635685,0
7.5,43,6.782443E-15,3.068684,50.635685,0
7.52,43,8.4936E-15,3.068684,50.635685,0
7.54,43,2.08914E-14,3.068684,50.635685,0
7.56,43,3.003477E-14,3.068684,50.635685,0
7.58,43,2.526013E-14,3.068684,50.635685,0
7.6,43,1.187989E-14,3.068684,50.635685,0
7.62,43,5.665406E-15,3.068684,50.635685,0
7.64,43,1.367388E-14,3.068684,50.635685,0
7.66,43,2.617768E-14,3.068684,50.635685,0
7.68,43,2.81891E-14,3.068684,50.635685,0
7.7,43,1.731115E-14,3.068684,50.635685,0
7.72,43,6.466461E-15,3.068684,50.635685,0
7.74,43,9.047216E-15,3.068684,50.635685,0
7.76,43,2.170697E-14,3.068684,50.635685,0
7.78,43,2.829213E-14,3.068684,50.635685,0
7.8,43,2.023425E-14,3.068684,50.635685,0
7.82,43,7.927836E-15,3.068684,50.635685,0
7.84,43,7.095426E-15,3.068684,50.635685,0
7.86,43,1.44888E-14,3.068684,50.635685,0
7.88,43,1.442229E-14,3.068684,50.635685,0
7.9,43,1.435622E-14,3.068684,50.635685,0
7.92,43,1.42906E-14,3.068684,50.635685,0
7.94,43,1.422522E-14,3.068684,50.635685,0
7.96,43,1.416016E-14,3.068684,50.635685,0
7.98,43,1.409581E-14,3.068684,50.635685,0
8,43,1.403146E-14,3.068684,50.635685,0
8.02,43,1.396766E-14,3.068684,50.635685,0
8.04,43,1.390428E-14,3.068684,50.635685,0
8.059999,43,1.384114E-14,3.068684,50.635685,0
8.08,43,1.377861E-14,3.068684,50.635685,0
8.099999,43,1.371618E-14,3.068684,50.635685,0
8.12,43,1.365429E-14,3.068684,50.635685,0
8.139999,43,1.359263E-14,3.068684,50.635685,0
8.16,43,1.35315E-14,3.068684,50.635685,0
8.179999,43,1.347043E-14,3.068684,50.635685,0
8.2,43,1.341006E-14,3.068684,50.635685,0
8.22,43,1.334971E-14,3.068684,50.635685,0
8.24,43,1.32899E-14,3.068684,50.635685,0
8.26,43,1.323048E-14,3.068684,50.635685,0
8.28,43,1.317127E-14,3.068684,50.635685,0
8.3,43,1.311253E-14,3.068684,50.635685,0
8.32,43,1.305418E-14,3.068684,50.635685,0
8.34,43,1.299601E-14,3.068684,50.635685,0
8.36,43,1.293825E-14,3.068684,50.635685,0
8.38,43,1.288091E-14,3.068684,50.635685,0
8.4,43,1.282373E-14,3.068684,50.635685,0
8.42,43,1.276692E-14,3.068684,50.635685,0
8.44,43,1.271064E-14,3.068684,50.635685,0
8.46,43,1.265436E-14,3.068684,50.635685,0
8.48,43,1.259863E-14,3.068684,50.635685,0
8.5,43,1.254322E-14,3.068684,50.635685,0
8.52,43,1.248804E-14,3.068684,50.635685,0
8.54,43,1.243325E-14,3.068684,50.635685,0
8.559999,43,1.237892E-14,3.068684,50.635685,0
8.58,43,1.232461E-14,3.068684,50.635685,0
8.599999,43,1.227069E-14,3.068684,50.635685,0
8.62,43,1.221712E-14,3.068684,50.635685,0
8.639999,43,1.216398E-14,3.068684,50.635685,0
8.66,43,1.211103E-14,3.068684,50.635685,0
8.679999,43,1.20584E-14,3.068684,50.635685,0
8.7,43,1.200616E-14,3.068684,50.635685,0
8.72,43,1.1954E-14,3.068684,50.635685,0
8.74,43,1.190242E-14,3.068684,50.635685,0
8.76,43,1.185093E-14,3.068684,50.635685,0
8.78,43,1.17998E-14,3.068684,50.635685,0
8.8,43,1.174905E-14,3.068684,50.635685,0
8.82,43,1.169842E-14,3.068684,50.635685,0
8.84,43,0,3.068684,50.635685,0
8.86,43,0,3.068684,50.635685,0
8.88,43,0,3.068684,50.635685,0
8.9,43,0,3.068684,50.635685,0
8.92,43,0,3.068684,50.635685,0
8.94,43,0,3.068684,50.635685,0
8.96,43,0,3.068684,50.635685,0
8.98,43,0,3.068684,50.635685,0
9,43,0,3.068684,50.635685,0
9.02,43,0,3.068684,50.635685,0
9.04,43,0,3.068684,50.635685,0
9.059999,43,0,3.068684,50.635685,0
9.08,43,0,3.068684,50.635685,0
9.099999,43,0,3.068684,50.635685,0
9.12,43,0,3.068684,50.635685,0
9.139999,43,0,3.068684,50.635685,0
9.16,43,0,3.068684,50.635685,0
9.179999,43,0,3.068684,50.635685,0
9.2,43,0,3.068684,50.635685,0
9.22,43,0,3.068684,50.635685,0
9.24,43,0,3.068684,50.635685,0
9.26,43,0,3.068684,50.635685,0
9.28,43,0,3.068684,50.635685,0
9.3,43,0,3.068684,50.635685,0
9.32,43,0,3.068684,50.635685,0
9.34,43,0,3.068684,50.635685,0
9.36,43,0,3.068684,50.635685,0
9.38,43,0,3.068684,50.635685,0
9.4,43,0,3.068684,50.635685,0
9.42,43,0,3.068684,50.635685,0
9.44,43,0,3.068684,50.635685,0
9.46,43,0,3.068684,50.635685,0
9.48,43,0,3.068684,50.635685,0
9.5,43,0,3.068684,50.635685,0
9.52,43,0,3.068684,50.635685,0
9.54,43,0,3.068684,50.635685,0
9.559999,43,0,3.068684,50.635685,0
9.58,43,0,3.068684,50.635685,0
9.599999,43,0,3.068684,50.635685,0
9.62,43,0,3.068684,50.635685,0
9.639999,43,0,3.068684,50.635685,0
9.66,43,0,3.068684,50.635685,0
9.679999,43,0,3.068684,50.635685,0
9.7,43,0,3.068684,50.635685,0
9.719999,43,0,3.068684,50.635685,0
9.74,43,0,3.068684,50.635685,0
9.76,43,0,3.068684,50.635685,0
9.78,43,0,3.068684,50.635685,0
9.8,43,0,3.068684,50.635685,0
9.82,43,0,3.068684,50.635685,0
9.84,43,0,3.068684,50.635685,0
9.86,43,0,3.068684,50.635685,0
9.88,43,0,3.068684,50.635685,0
9.9,43,0,3.068684,50.635685,0
9.92,43,0,3.068684,50.635685,0
9.94,43,0,3.068684,50.635685,0
9.96,43,0,3.068684,50.635685,0
9.98,43,0,3.068684,50.635685,0
0,42,0,3.06741,50.635685,0
0.02,42,0,3.06741,50.635685,0
0.04,42,0,3.06741,50.635685,0
0.06,42,0,3.06741,50.635685,0
0.08,42,0,3.06741,50.635685,0
0.09999999,42,0,3.06741,50.635685,0
0.12,42,0,3.06741,50.635685,0
0.14,42,0,3.06741,50.635685,0
0.16,42,0,3.06741,50.635685,0
0.18,42,0,3.06741,50.635685,0
0.2,42,0,3.06741,50.635685,0
0.22,42,0,3.06741,50.635685,0
0.24,42,0,3.06741,50.635685,0
0.26,42,0,3.06741,50.635685,0
0.28,42,0,3.06741,50.635685,0
0.3,42,0,3.06741,50.635685,0
0.32,42,0,3.06741,50.635685,0
0.34,42,0,3.06741,50.635685,0
0.36,42,0,3.06741,50.635685,0
0.38,42,0,3.06741,50.635685,0
0.4,42,0,3.06741,50.635685,0
0.42,42,0,3.06741,50.635685,0
0.44,42,0,3.06741,50.635685,0
0.46,42,0,3.06741,50.635685,0
0.48,42,0,3.06741,50.635685,0
0.5,42,0,3.06741,50.635685,0
0.52,42,0,3.06741,50.635685,0
0.54,42,0,3.06741,50.635685,0
0.56,42,0,3.06741,50.635685,0
0.58,42,0,3.06741,50.635685,0
0.6,42,0,3.06741,50.635685,0
0.62,42,0,3.06741,50.635685,0
0.64,42,0,3.06741,50.635685,0
0.66,42,0,3.06741,50.635685,0
0.68,42,0,3.06741,50.635685,0
0.7,42,0,3.06741,50.635685,0
0.72,42,0,3.06741,50.635685,0
0.74,42,0,3.06741,50.635685,0
0.76,42,0,3.06741,50.635685,0
0.78,42,0,3.06741,50.635685,0
0.8,42,0,3.06741,50.635685,0
0.82,42,0,3.06741,50.635685,0
0.84,42,0,3.06741,50.635685,0
0.86,42,0,3.06741,50.635685,0
0.88,42,0,3.06741,50.635685,0
0.9,42,0,3.06741,50.635685,0
0.92,42,0,3.06741,50.635685,0
0.94,42,0,3.06741,50.635685,0
0.96,42,0,3.06741,50.635685,0
0.98,42,0,3.06741,50.635685,0
1,42,0,3.06741,50.635685,0
1.02,42,0,3.06741,50.635685,0
1.04,42,0,3.06741,50.635685,0
1.06,42,0,3.06741,50.635685,0
1.08,42,0,3.06741,50.635685,0
1.1,42,0,3.06741,50.635685,0
1.12,42,0,3.06741,50.635685,0
1.14,42,0,3.06741,50.635685,0
1.16,42,0,3.06741,50.635685,0
1.18,42,0,3.06741,50.635685,0
1.2,42,0,3.06741,50.635685,0
1.22,42,0,3.06741,50.635685,0
1.24,42,0,3.06741,50.635685,0
1.26,42,0,3.06741,50.635685,0
1.28,42,0,3.06741,50.635685,0
1.3,42,0,3.06741,50.635685,0
1.32,42,0,3.06741,50.635685,0
1.34,42,0,3.06741,50.635685,0
1.36,42,0,3.06741,50.635685,0
1.38,42,0,3.06741,50.635685,0
1.4,42,0,3.06741,50.635685,0
1.42,42,0,3.06741,50.635685,0
1.44,42,0,3.06741,50.635685,0
1.46,42,0,3.06741,50.635685,0
1.48,42,0,3.06741,50.635685,0
1.5,42,0,3.06741,50.635685,0
1.52,42,0,3.06741,50.635685,0
1.54,42,0,3.06741,50.635685,0
1.56,42,0,3.06741,50.635685,0
1.58,42,0,3.06741,50.635685,0
1.6,42,0,3.06741,50.635685,0
1.62,42,0,3.06741,50.635685,0
1.64,42,0,3.06741,50.635685,0
1.66,42,0,3.06741,50.635685,0
1.68,42,0,3.06741,50.635685,0
1.7,42,0,3.06741,50.635685,0
1.72,42,0,3.06741,50.635685,0
1.74,42,0,3.06741,50.635685,0
1.76,42,0,3.06741,50.635685,0
1.78,42,0,3.06741,50.635685,0
1.8,42,0,3.06741,50.635685,0
1.82,42,0,3.06741,50.635685,0
1.84,42,0,3.06741,50.635685,0
1.86,42,0,3.06741,50.635685,0
1.88,42,0,3.06741,50.635685,0
1.9,42,0,3.06741,50.635685,0
1.92,42,0,3.06741,50.635685,0
1.94,42,0,3.06741,50.635685,0
1.96,42,0,3.06741,50.635685,0
1.98,42,0,3.06741,50.635685,0
2,42,0,3.06741,50.635685,0
2.02,42,0,3.06741,50.635685,0
2.04,42,0,3.06741,50.635685,0
2.06,42,0,3.06741,50.635685,0
2.08,42,0,3.06741,50.635685,0
2.1,42,0,3.06741,50.635685,0
2.12,42,0,3.06741,50.635685,0
2.14,42,0,3.06741,50.635685,0
2.16,42,0,3.06741,50.635685,0
2.18,42,0,3.06741,50.635685,0
2.2,42,0,3.06741,50.635685,0
2.22,42,0,3.06741,50.635685,0
2.24,42,0,3.06741,50.635685,0
2.26,42,0,3.06741,50.635685,0
2.28,42,0,3.06741,50.635685,0
2.3,42,0,3.06741,50.635685,0
2.32,42,0,3.06741,50.635685,0
2.34,42,0,3.06741,50.635685,0
2.36,42,0,3.06741,50.635685,0
2.38,42,0,3.06741,50.635685,0
2.4,42,0,3.06741,50.635685,0
2.42,42,0,3.06741,50.635685,0
2.44,42,0,3.06741,50.635685,0
2.46,42,0,3.06741,50.635685,0
2.48,42,0,3.06741,50.635685,0
2.5,42,0,3.06741,50.635685,0
2.52,42,0,3.06741,50.635685,0
2.54,42,0,3.06741,50.635685,0
2.56,42,0,3.06741,50.635685,0
2.58,42,0,3.06741,50.635685,0
2.6,42,0,3.06741,50.635685,0
2.62,42,0,3.06741,50.635685,0
2.64,42,0,3.06741,50.635685,0
2.66,42,0,3.06741,50.635685,0
2.68,42,0,3.06741,50.635685,0
2.7,42,0,3.06741,50.635685,0
2.72,42,0,3.06741,50.635685,0
2.74,42,0,3.06741,50.635685,0
2.76,42,0,3.06741,50.635685,0
2.78,42,0,3.06741,50.635685,0
2.8,42,0,3.06741,50.635685,0
2.82,42,0,3.06741,50.635685,0
2.84,42,0,3.06741,50.635685,0
2.86,42,0,3.06741,50.635685,0
2.88,42,0,3.06741,50.635685,0
2.9,42,0,3.06741,50.635685,0
2.92,42,0,3.06741,50.635685,0
2.94,42,0,3.06741,50.635685,0
2.96,42,0,3.06741,50.635685,0
2.98,42,0,3.06741,50.635685,0
3,42,0,3.06741,50.635685,0
3.02,42,0,3.06741,50.635685,0
3.04,42,0,3.06741,50.635685,0
3.06,42,0,3.06741,50.635685,0
3.08,42,0,3.06741,50.635685,0
3.1,42,0,3.06741,50.635685,0
3.12,42,0,3.06741,50.635685,0
3.14,42,0,3.06741,50.635685,0
3.16,42,0,3.06741,50.635685,0
3.18,42,0,3.06741,50.635685,0
3.2,42,0,3.06741,50.635685,0
3.22,42,0,3.06741,50.635685,0
3.24,42,0,3.06741,50.635685,0
3.26,42,0,3.06741,50.635685,0
3.28,42,0,3.06741,50.635685,0
3.3,42,0,3.06741,50.635685,0
3.32,42,0,3.06741,50.635685,0
3.34,42,0,3.06741,50.635685,0
3.36,42,0,3.06741,50.635685,0
3.38,42,0,3.06741,50.635685,0
3.4,42,0,3.06741,50.635685,0
3.42,42,0,3.06741,50.635685,0
3.44,42,0,3.06741,50.635685,0
3.46,42,0,3.06741,50.635685,0
3.48,42,0,3.06741,50.635685,0
3.5,42,0,3.06741,50.635685,0
3.52,42,0,3.06741,50.635685,0
3.54,42,0,3.06741,50.635685,0
3.56,42,0,3.06741,50.635685,0
3.58,42,0,3.06741,50.635685,0
3.6,42,0,3.06741,50.635685,0
3.62,42,0,3.06741,50.635685,0
3.64,42,0,3.06741,50.635685,0
3.66,42,0,3.06741,50.635685,0
3.68,42,0,3.06741,50.635685,0
3.7,42,0,3.06741,50.635685,0
3.72,42,0,3.06741,50.635685,0
3.74,42,0,3.06741,50.635685,0
3.76,42,0,3.06741,50.635685,0
3.78,42,0,3.06741,50.635685,0
3.8,42,0,3.06741,50.635685,0
3.82,42,0,3.06741,50.635685,0
3.84,42,0,3.06741,50.635685,0
3.86,42,0,3.06741,50.635685,0
3.88,42,0,3.06741,50.635685,0
3.9,42,0,3.06741,50.635685,0
3.92,42,0,3.06741,50.635685,0
3.94,42,0,3.06741,50.635685,0
3.96,42,0,3.06741,50.635685,0
3.98,42,0,3.06741,50.635685,0
4,42,0,3.06741,50.635685,0
4.02,42,0,3.06741,50.635685,0
4.04,42,0,3.06741,50.635685,0
4.06,42,0,3.06741,50.635685,0
4.08,42,0,3.06741,50.635685,0
4.1,42,0,3.06741,50.635685,0
4.12,42,0,3.06741,50.635685,0
4.14,42,0,3.06741,50.635685,0
4.16,42,0,3.06741,50.635685,0
4.18,42,0,3.06741,50.635685,0
4.2,42,0,3.06741,50.635685,0
4.22,42,0,3.06741,50.635685,0
4.24,42,0,3.06741,50.635685,0
4.26,42,0,3.06741,50.635685,0
4.28,42,0,3.06741,50.635685,0
4.3,42,0,3.06741,50.635685,0
4.32,42,0,3.06741,50.635685,0
4.34,42,0,3.06741,50.635685,0
4.36,42,0,3.06741,50.635685,0
4.38,42,0,3.06741,50.635685,0
4.4,42,0,3.06741,50.635685,0
4.42,42,0,3.06741,50.635685,0
4.44,42,0,3.06741,50.635685,0
4.46,42,0,3.06741,50.635685,0
4.48,42,0,3.06741,50.635685,0
4.5,42,0,3.06741,50.635685,0
4.52,42,0,3.06741,50.635685,0
4.54,42,0,3.06741,50.635685,0
4.56,42,0,3.06741,50.635685,0
4.58,42,0,3.06741,50.635685,0
4.6,42,0,3.06741,50.635685,0
4.62,42,0,3.06741,50.635685,0
4.64,42,0,3.06741,50.635685,0
4.66,42,0,3.06741,50.635685,0
4.68,42,0,3.06741,50.635685,0
4.7,42,0,3.06741,50.635685,0
4.72,42,0,3.06741,50.635685,0
4.74,42,0,3.06741,50.635685,0
4.76,42,0,3.06741,50.635685,0
4.78,42,0,3.06741,50.635685,0
4.8,42,0,3.06741,50.635685,0
4.82,42,0,3.06741,50.635685,0
4.84,42,0,3.06741,50.635685,0
4.86,42,0,3.06741,50.635685,0
4.88,42,0,3.06741,50.635685,0
4.9,42,0,3.06741,50.635685,0
4.92,42,0,3.06741,50.635685,0
4.94,42,0,3.06741,50.635685,0
4.96,42,0,3.06741,50.635685,0
4.98,42,0,3.06741,50.635685,0
5,42,0,3.06741,50.635685,0
5.02,42,0,3.06741,50.635685,0
5.04,42,0,3.06741,50.635685,0
5.06,42,0,3.06741,50.635685,0
5.08,42,0,3.06741,50.635685,0
5.1,42,0,3.06741,50.635685,0
5.12,42,0,3.06741,50.635685,0
5.14,42,0,3.06741,50.635685,0
5.16,42,0,3.06741,50.635685,0
5.18,42,0,3.06741,50.635685,0
5.2,42,0,3.06741,50.635685,0
5.22,42,0,3.06741,50.635685,0
5.24,42,0,3.06741,50.635685,0
5.26,42,0,3.06741,50.635685,0
5.28,42,0,3.06741,50.635685,0
5.3,42,0,3.06741,50.635685,0
5.32,42,0,3.06741,50.635685,0
5.34,42,0,3.06741,50.635685,0
5.36,42,0,3.06741,50.635685,0
5.38,42,0,3.06741,50.635685,0
5.4,42,0,3.06741,50.635685,0
5.42,42,0,3.06741,50.635685,0
5.44,42,0,3.06741,50.635685,0
5.46,42,0,3.06741,50.635685,0
5.48,42,0,3.06741,50.635685,0
5.5,42,0,3.06741,50.635685,0
5.52,42,0,3.06741,50.635685,0
5.54,42,0,3.06741,50.635685,0
5.56,42,0,3.06741,50.635685,0
5.58,42,0,3.06741,50.635685,0
5.6,42,0,3.06741,50.635685,0
5.62,42,0,3.06741,50.635685,0
5.64,42,0,3.06741,50.635685,0
5.66,42,0,3.06741,50.635685,0
5.68,42,0,3.06741,50.635685,0
5.7,42,0,3.06741,50.635685,0
5.72,42,0,3.06741,50.635685,0
5.74,42,0,3.06741,50.635685,0
5.76,42,0,3.06741,50.635685,0
5.78,42,0,3.06741,50.635685,0
5.8,42,0,3.06741,50.635685,0
5.82,42,0,3.06741,50.635685,0
5.84,42,0,3.06741,50.635685,0
5.86,42,0,3.06741,50.635685,0
5.88,42,0,3.06741,50.635685,0
5.9,42,0,3.06741,50.635685,0
5.92,42,0,3.06741,50.635685,0
5.94,42,0,3.06741,50.635685,0
5.96,42,0,3.06741,50.635685,0
5.98,42,0,3.06741,50.635685,0
6,42,0,3.06741,50.635685,0
6.02,42,0,3.06741,50.635685,0
6.04,42,0,3.06741,50.635685,0
6.06,42,0,3.06741,50.635685,0
6.08,42,0,3.06741,50.635685,0
6.1,42,0,3.06741,50.635685,0
6.12,42,0,3.06741,50.635685,0
6.14,42,0,3.06741,50.635685,0
6.16,42,0,3.06741,50.635685,0
6.18,42,0,3.06741,50.635685,0
6.2,42,0,3.06741,50.635685,0
6.22,42,0,3.06741,50.635685,0
6.24,42,0,3.06741,50.635685,0
6.26,42,0,3.06741,50.635685,0
6.28,42,0,3.06741,50.635685,0
6.3,42,0,3.06741,50.635685,0
6.32,42,0,3.06741,50.635685,0
6.34,42,0,3.06741,50.635685,0
6.36,42,0,3.06741,50.635685,0
6.38,42,0,3.06741,50.635685,0
6.4,42,0,3.06741,50.635685,0
6.42,42,0,3.06741,50.635685,0
6.44,42,0,3.06741,50.635685,0
6.46,42,0,3.06741,50.635685,0
6.48,42,0,3.06741,50.635685,0
6.5,42,0,3.06741,50.635685,0
6.52,42,0,3.06741,50.635685,0
6.54,42,0,3.06741,50.635685,0
6.56,42,0,3.06741,50.635685,0
6.58,42,0,3.06741,50.635685,0
6.6,42,0,3.06741,50.635685,0
6.62,42,0,3.06741,50.635685,0
6.64,42,0,3.06741,50.635685,0
6.66,42,0,3.06741,50.635685,0
6.68,42,0,3.06741,50.635685,0
6.7,42,0,3.06741,50.635685,0
6.72,42,0,3.06741,50.635685,0
6.74,42,0,3.06741,50.635685,0
